,,,,,,,,,,,,,,,,,
Liquidity Operations by RBI,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
(Rupees Crores),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,Liquidity Adjustment Facility,,,,,,,,OMO (Outright),,,,,,,,
Date ,Repo,Reverse Repo,Variable Rate Repo,Variable Rate Reverse Repo,MSF,SDF,Standing Liquidity Facilities,Market Stabilisation Scheme,Sale,Purchase,Long Term Repo Operations,Targeted Long Term Repo Operations,Special Liquidity Facility for Mutual Funds,Special Liquidity Scheme for NBFCs/ HFCs,Special Long - Term Repo Operations for Small Finance Banks,Special Reverse Repo,Net Injection (+)/ Absorption (-) (1+3+5+7+10-2-4-6-9)
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"Mar 21, 2020",-,"20,969",-,-,"7,930",-,0,-,-,-,-,-,-,-,-,-,"-13,039"
"Mar 20, 2020",-,"2,33,901",-,-,612,-,0,-,-,-,-,-,-,-,-,-,"-2,33,289"
"Mar 19, 2020",-,"2,92,832",-,-,49,-,0,-,-,"1,430",-,-,-,-,-,-,"-2,91,353"
"Mar 18, 2020",-,"2,95,090",-,-,300,-,570,-,-,-,"25,012",-,-,-,-,-,"-2,69,208"
"Mar 17, 2020",-,"2,54,348",-,-,0,-,-570,-,-,-,-,-,-,-,-,-,"-2,54,918"
"Mar 16, 2020",-,"1,70,711",-,-,273,-,570,-,-,-,-,-,-,-,-,-,"-1,69,868"
"Mar 15, 2020",-,182,-,-,400,-,0,-,-,-,-,-,-,-,-,-,218
"Mar 14, 2020",-,382,-,-,900,-,0,-,-,-,-,-,-,-,-,-,518
"Mar 13, 2020",-,"2,62,850",0,"1,10,845",80,-,0,-,25,25,-,-,-,-,-,-,"-3,73,615"
"Mar 12, 2020",-,"2,23,351",-,-,50,-,0,-,-,-,-,-,-,-,-,-,"-2,23,301"
"Mar 11, 2020",-,"2,22,122",-,-,20,-,57,-,-,-,-,-,-,-,-,-,"-2,22,045"
"Mar 10, 2020",-,"13,949",-,-,500,-,0,-,-,-,-,-,-,-,-,-,"-13,449"
"Mar 09, 2020",-,"1,87,217",-,-,290,-,-57,-,-,-,"25,021",-,-,-,-,-,"-1,61,963"
"Mar 08, 2020",-,"1,136",-,-,300,-,-,-,-,-,-,-,-,-,-,-,-836
"Mar 07, 2020",-,"12,386",-,-,"3,267",-,-,-,-,-,-,-,-,-,-,-,"-9,119"
"Mar 06, 2020",-,"1,70,067",-,-,475,-,-,-,-,-,-,-,-,-,-,-,"-1,69,592"
"Mar 05, 2020",-,"1,87,876",-,-,"2,485",-,-,-,-,-,-,-,-,-,-,-,"-1,85,391"
"Mar 04, 2020",-,"1,83,652",-,-,"4,970",-,-,-,-,-,-,-,-,-,-,-,"-1,78,682"
"Mar 03, 2020",-,"2,08,992",-,-,"7,760",-,-,-,-,-,-,-,-,-,-,-,"-2,01,232"
"Mar 02, 2020",-,"1,89,256",-,-,"3,733",-,-,-,-,-,"25,028",-,-,-,-,-,"-1,60,495"
"Mar 01, 2020",-,23,-,-,0,-,0,-,-,-,-,-,-,-,-,-,-23
"Feb 29, 2020",-,"28,429",-,-,"6,467",-,0,-,-,-,-,-,-,-,-,-,"-21,962"
"Feb 28, 2020",-,"1,31,050",-,"1,62,725","4,130",-,0,-,-,-,-,-,-,-,-,-,"-2,89,645"
"Feb 27, 2020",-,"1,56,264",-,-,"4,534",-,-217,-,-,-,-,-,-,-,-,-,"-1,51,947"
"Feb 26, 2020",-,"1,40,443",-,-,"3,080",-,-432,-,-,-,-,-,-,-,-,-,"-1,37,795"
"Feb 25, 2020",-,"1,36,776",-,-,"3,300",-,0,-,-,-,-,-,-,-,-,-,"-1,33,476"
"Feb 24, 2020",-,"59,168",-,-,"3,177",-,0,-,-,-,"25,021",-,-,-,-,-,"-30,970"
"Feb 23, 2020",-,"1,822",-,-,-,-,0,-,-,-,-,-,-,-,-,-,"-1,822"
"Feb 22, 2020",-,30,-,-,60,-,0,-,-,-,-,-,-,-,-,-,30
"Feb 21, 2020",-,"10,582",-,-,"8,109",-,0,-,-,-,-,-,-,-,-,-,"-2,473"
"Feb 20, 2020",-,"39,983",-,-,"4,065",-,190,-,-,-,-,-,-,-,-,-,"-35,728"
"Feb 19, 2020",-,"11,331",-,-,"1,255",-,0,-,-,-,-,-,-,-,-,-,"-10,076"
"Feb 18, 2020",-,"64,590",-,-,"2,715",-,-190,-,-,-,-,-,-,-,-,-,"-62,065"
"Feb 17, 2020",-,"92,753",-,-,"2,950",-,317,-,-,-,"25,035",-,-,-,-,-,"-64,451"
"Feb 16, 2020",-,13,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-13
"Feb 15, 2020",-,"18,615",-,-,860,-,0,-,-,-,-,-,-,-,-,-,"-17,755"
"Feb 14, 2020",-,"77,970",-,"1,12,429","4,426",-,0,-,-,-,-,-,-,-,-,-,"-1,85,973"
"Feb 13, 2020","1,895","69,683",-,"1,40,016","3,310",-,0,-,-,-,-,-,-,-,-,-,"-2,04,494"
"Feb 12, 2020","2,135","55,624",-,"1,20,016","4,080",-,0,-,-,-,-,-,-,-,-,-,"-1,69,425"
"Feb 11, 2020","2,150","43,473",-,"1,50,020","1,530",-,274,-,-,-,-,-,-,-,-,-,"-1,89,539"
"Feb 10, 2020","3,080","59,552",-,"1,40,026","4,280",-,0,-,-,-,-,-,-,-,-,-,"-1,92,218"
"Feb 09, 2020",-,674,-,-,150,-,0,-,-,-,-,-,-,-,-,-,-524
"Feb 08, 2020",-,20,-,-,200,-,0,-,-,-,-,-,-,-,-,-,180
"Feb 07, 2020","2,944","68,933","6,000","1,40,016","3,200",-,0,-,-,-,-,-,-,-,-,-,"-1,96,805"
"Feb 06, 2020","2,934","54,744",-,"1,90,027","4,290",-,0,-,-,-,-,-,-,-,-,-,"-2,37,547"
"Feb 05, 2020","2,939","42,280",-,"1,90,013","2,802",-,0,-,-,-,-,-,-,-,-,-,"-2,26,552"
"Feb 04, 2020","3,309","72,421","5,020","1,75,010","3,750",-,0,-,-,-,-,-,-,-,-,-,"-2,35,352"
"Feb 03, 2020","3,099","72,443",-,"2,10,011","4,666",-,0,-,-,-,-,-,-,-,-,-,"-2,74,689"
"Feb 02, 2020",-,16,-,-,0,-,0,-,-,-,-,-,-,-,-,-,-16
"Feb 01, 2020","1,505","21,197",-,-,"4,765",-,0,-,-,-,-,-,-,-,-,-,"-14,927"
"Jan 31, 2020","2,944","52,333","2,000","1,79,394","2,340",-,0,-,-,-,-,-,-,-,-,-,"-2,24,443"
"Jan 30, 2020","2,974","59,773",-,"1,55,018","1,785",-,426,-,-,-,-,-,-,-,-,-,"-2,09,606"
"Jan 29, 2020","2,544","72,664",-,"1,25,029","2,450",-,-426,-,-,-,-,-,-,-,-,-,"-1,93,125"
"Jan 28, 2020","2,449","84,372","3,175","1,38,930","2,052",-,284,-,-,-,-,-,-,-,-,-,"-2,15,342"
"Jan 27, 2020","2,894","76,496",-,"1,30,027","3,325",-,82,-,-,-,-,-,-,-,-,-,"-2,00,222"
"Jan 26, 2020",-,950,-,-,100,-,0,-,-,-,-,-,-,-,-,-,-850
"Jan 25, 2020",-,50,-,-,200,-,0,-,-,-,-,-,-,-,-,-,150
"Jan 24, 2020","2,844","62,831","4,000","1,42,827","2,915",-,-82,-,"2,950","10,000",-,-,-,-,-,-,"-1,88,931"
"Jan 23, 2020","3,074","53,686",-,"1,30,032","3,800",-,185,-,-,-,-,-,-,-,-,-,"-1,76,659"
"Jan 22, 2020","2,959","44,423",-,"1,41,544","2,250",-,0,-,-,-,-,-,-,-,-,-,"-1,80,758"
"Jan 21, 2020","3,214","21,533","5,000","1,65,014","3,400",-,0,-,-,-,-,-,-,-,-,-,"-1,74,933"
"Jan 20, 2020","3,366","23,153",-,"1,90,023","3,916",-,0,-,-,-,-,-,-,-,-,-,"-2,05,894"
"Jan 19, 2020",-,15,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-15
"Jan 18, 2020","9,290","3,352",-,-,"5,123",-,0,-,-,-,-,-,-,-,-,-,"11,061"
"Jan 17, 2020","2,939","37,992","2,100","2,10,838","5,989",-,0,-,-,-,-,-,-,-,-,-,"-2,37,802"
"Jan 16, 2020","2,769","34,628",-,"2,46,789","6,450",-,0,-,-,-,-,-,-,-,-,-,"-2,72,198"
"Jan 15, 2020","2,864","22,191",-,"2,00,049","3,430",-,0,-,-,-,-,-,-,-,-,-,"-2,15,946"
"Jan 14, 2020","2,794","21,571","1,000","2,10,008","3,075",-,56,-,-,-,-,-,-,-,-,-,"-2,24,654"
"Jan 13, 2020","2,909","22,783",-,"2,40,516","4,080",-,-56,-,-,-,-,-,-,-,-,-,"-2,56,366"
"Jan 12, 2020",-,289,-,-,250,-,0,-,-,-,-,-,-,-,-,-,-39
"Jan 11, 2020",-,795,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-795
"Jan 10, 2020","2,849","22,877",-,"2,64,080","3,091",-,0,-,-,-,-,-,-,-,-,-,"-2,81,017"
"Jan 09, 2020","2,835","15,052",-,"2,83,892","2,548",-,0,-,-,-,-,-,-,-,-,-,"-2,93,561"
"Jan 08, 2020","2,715","20,142",-,"2,94,516","3,833",-,-212,-,-,-,-,-,-,-,-,-,"-3,08,322"
"Jan 07, 2020","2,905","19,173","12,000","3,31,711","5,165",-,0,-,"10,000","10,000",-,-,-,-,-,-,"-3,30,814"
"Jan 06, 2020","2,640","23,120",-,"3,51,658","3,710",-,-,-,-,-,-,-,-,-,-,-,"-3,68,428"
"Jan 05, 2020",-,16,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-16
"Jan 04, 2020","1,930","7,197",-,-,"2,259",-,0,-,-,-,-,-,-,-,-,-,"-3,008"
"Jan 03, 2020","2,694","41,498",-,"3,88,002","4,685",-,0,-,-,-,-,-,-,-,-,-,"-4,22,121"
"Jan 02, 2020","3,054","33,722",-,"4,14,014","4,225",-,0,-,-,-,-,-,-,-,-,-,"-4,40,457"
"Jan 01, 2020","3,169","41,214",-,"2,90,674","3,430",-,0,-,-,-,-,-,-,-,-,-,"-3,25,289"
"Dec 31, 2019","4,654","1,14,551",80,"2,24,538","4,279",-,82,-,"8,501","10,000",-,-,-,-,-,-,"-3,28,495"
"Dec 30, 2019","4,279","52,933",-,"2,30,914","7,217",-,-82,-,-,-,-,-,-,-,-,-,"-2,72,433"
"Dec 29, 2019",-,318,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-318
"Dec 28, 2019",-,24,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-24
"Dec 27, 2019","2,894","36,582","1,350","2,39,769","2,822",-,0,-,-,-,-,-,-,-,-,-,"-2,69,285"
"Dec 26, 2019","5,135","39,163",-,"2,33,586","3,128",-,0,-,-,-,-,-,-,-,-,-,"-2,64,486"
"Dec 25, 2019",-,23,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-23
"Dec 24, 2019","6,319","34,368","12,050","2,07,089","2,765",-,0,-,"6,825","10,000",-,-,-,-,-,-,"-2,17,148"
"Dec 23, 2019","5,029","27,641",-,"2,10,353","3,753",-,0,-,-,-,-,-,-,-,-,-,"-2,29,212"
"Dec 22, 2019",-,414,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-414
"Dec 21, 2019","9,953","7,816",-,-,"5,436",-,0,-,-,-,-,-,-,-,-,-,"7,573"
"Dec 20, 2019","3,644","49,421","10,175","1,79,128","3,856",-,212,-,-,-,-,-,-,-,-,-,"-2,10,662"
"Dec 19, 2019","5,034","25,972",-,"2,51,168","4,495",-,0,-,-,-,-,-,-,-,-,-,"-2,67,611"
"Dec 18, 2019","3,644","28,107",-,"2,40,292","4,405",-,0,-,545,-,-,-,-,-,-,-,"-2,60,895"
"Dec 17, 2019","3,144","23,150","4,000","2,40,017","3,300",-,0,-,200,-,-,-,-,-,-,-,"-2,52,923"
"Dec 16, 2019","4,119","42,669",-,"1,94,387","7,652",-,0,-,"1,065",645,-,-,-,-,-,-,"-2,25,705"
"Dec 13, 2019","3,322","34,654","2,200","2,44,008","3,600",-,0,-,280,210,-,-,-,-,-,-,"-2,69,610"
"Dec 12, 2019","3,129","17,205",-,"2,69,837","5,800",-,0,-,-,-,-,-,-,-,-,-,"-2,78,113"
"Dec 11, 2019","3,362","17,292",-,"2,46,477","3,100",-,0,-,-,-,-,-,-,-,-,-,"-2,57,307"
"Dec 10, 2019","3,272","18,905","5,000","2,45,236","4,505",-,0,-,-,-,-,-,-,-,-,-,"-2,51,364"
"Dec 09, 2019","3,527","12,678",-,"2,44,448","3,251",-,0,-,-,-,-,-,-,-,-,-,"-2,50,348"
"Dec 07, 2019","1,500","6,200",-,-,238,-,0,-,-,-,-,-,-,-,-,-,"-4,462"
"Dec 06, 2019","3,739","42,550","10,400","2,19,609","3,838",-,0,-,-,-,-,-,-,-,-,-,"-2,44,182"
"Dec 05, 2019","3,577","25,045",-,"2,59,407","4,780",-,0,-,-,-,-,-,-,-,-,-,"-2,76,095"
"Dec 04, 2019","3,482","18,088",-,"2,38,407","3,950",-,-204,-,-,-,-,-,-,-,-,-,"-2,49,267"
"Dec 03, 2019","3,577","21,277",-,"2,39,517","6,310",-,-1,-,-,-,-,-,-,-,-,-,"-2,50,908"
"Dec 02, 2019","3,577","18,466",-,"2,37,836","5,352",-,217,-,5,220,-,-,-,-,-,-,"-2,46,941"
"Nov 30, 2019",-,"47,201",-,-,"5,075",-,0,-,-,-,-,-,-,-,-,-,"-42,126"
"Nov 29, 2019","3,522","20,484",175,"1,70,949","3,212",-,432,-,700,915,-,-,-,-,-,-,"-1,83,877"
"Nov 28, 2019","3,537","13,549",-,"1,70,024","3,330",-,-645,-,970,805,-,-,-,-,-,-,"-1,77,516"
"Nov 27, 2019","3,467","22,350",-,"1,46,927","3,915",-,0,-,-,970,-,-,-,-,-,-,"-1,60,925"
"Nov 26, 2019","3,692","14,021",100,"1,53,166","3,950",-,0,-,-,675,-,-,-,-,-,-,"-1,58,770"
"Nov 25, 2019","3,967","16,228",-,"1,34,136","3,652",-,0,-,-,575,-,-,-,-,-,-,"-1,42,170"
"Nov 22, 2019","3,667","36,609","9,375","1,22,437","3,231",-,0,-,-,665,-,-,-,-,-,-,"-1,42,108"
"Nov 21, 2019","3,667","11,556",-,"1,24,981","3,500",-,190,-,-,710,-,-,-,-,-,-,"-1,28,470"
"Nov 20, 2019","4,068","19,174",-,"1,37,238","4,196",-,-190,-,-,645,-,-,-,-,-,-,"-1,47,693"
"Nov 19, 2019","3,667","12,984","10,150","1,63,670","5,775",-,-176,-,-,675,-,-,-,-,-,-,"-1,56,563"
"Nov 18, 2019","4,527","12,853",-,"1,78,928","3,850",-,0,-,-,595,-,-,-,-,-,-,"-1,82,809"
"Nov 16, 2019","4,800","12,968",-,-,1,-,0,-,-,-,-,-,-,-,-,-,"-8,167"
"Nov 15, 2019","5,627","14,371","1,300","1,91,761","3,575",-,0,-,-,765,-,-,-,-,-,-,"-1,94,865"
"Nov 14, 2019","3,727","13,193",-,"2,07,015","3,614",-,426,-,10,235,-,-,-,-,-,-,"-2,12,216"
"Nov 13, 2019","6,052","14,843",-,"1,96,152","3,600",-,-396,-,-,-,-,-,-,-,-,-,"-2,01,739"
"Nov 12, 2019",-,"5,132",-,-,850,-,0,-,-,-,-,-,-,-,-,-,"-4,282"
"Nov 11, 2019","3,647","17,637",100,"1,81,134","3,742",-,0,-,-,-,-,-,-,-,-,-,"-1,91,282"
"Nov 08, 2019","3,737","33,712","8,200","1,86,171","5,026",-,-,-,-,-,-,-,-,-,-,-,"-2,02,920"
"Nov 07, 2019","3,652","19,475",-,"2,25,197","3,265",-,-,-,10,10,-,-,-,-,-,-,"-2,37,755"
"Nov 06, 2019","3,722","19,341",-,"2,20,358","5,250",-,-,-,-,-,-,-,-,-,-,-,"-2,30,727"
"Nov 05, 2019","4,082","16,543","8,175","2,47,322","3,612",-,-,-,-,-,-,-,-,-,-,-,"-2,47,996"
"Nov 04, 2019","4,052","23,971",-,"2,87,005","4,210",-,-,-,-,-,-,-,-,-,-,-,"-3,02,714"
"Nov 02, 2019",64,"25,168",-,-,"2,825",-,0,-,-,-,-,-,-,-,-,-,"-22,279"
"Nov 01, 2019","3,552","18,338","1,825","2,74,978","4,030",-,-134,-,-,-,-,-,-,-,-,-,"-2,84,043"
"Oct 31, 2019","4,382","23,141",-,"2,55,359","5,100",-,0,-,10,10,-,-,-,-,-,-,"-2,69,018"
"Oct 30, 2019","3,832","35,523",-,"2,10,037","3,375",-,0,-,-,-,-,-,-,-,-,-,"-2,38,353"
"Oct 29, 2019","3,882","47,574",200,"1,85,024","3,400",-,0,-,-,-,-,-,-,-,-,-,"-2,25,116"
"Oct 28, 2019",-,"24,917",-,-,352,-,0,-,-,-,-,-,-,-,-,-,"-24,565"
"Oct 25, 2019","4,152","37,055","5,000","1,42,172","4,373",-,0,-,-,-,-,-,-,-,-,-,"-1,65,702"
"Oct 24, 2019","4,035","46,683",-,"1,33,052","4,790",-,0,-,5,15,-,-,-,-,-,-,"-1,70,900"
"Oct 23, 2019","5,789","16,076",-,"1,32,146","5,000",-,56,-,-,-,-,-,-,-,-,-,"-1,37,377"
"Oct 22, 2019","3,872","11,753","11,180","1,47,761","4,690",-,-56,-,-,-,-,-,-,-,-,-,"-1,39,828"
"Oct 21, 2019",-,"12,836",-,-,"10,107",-,0,-,-,-,-,-,-,-,-,-,"-2,729"
"Oct 19, 2019","9,171","2,052",-,-,"1,550",-,0,-,-,-,-,-,-,-,-,-,"8,669"
"Oct 18, 2019","3,832","12,644",250,"1,79,156","4,975",-,176,-,-,-,-,-,-,-,-,-,"-1,82,567"
"Oct 17, 2019","3,812","37,676",-,"1,95,659","5,275",-,0,-,10,10,-,-,-,-,-,-,"-2,24,248"
"Oct 16, 2019","3,794","19,391",-,"2,07,829","4,401",-,-108,-,-,-,-,-,-,-,-,-,"-2,19,133"
"Oct 15, 2019","3,842","32,977","1,150","1,88,625","5,550",-,0,-,-,-,-,-,-,-,-,-,"-2,11,060"
"Oct 14, 2019","3,817","24,721",-,"2,01,099","4,535",-,0,-,-,-,-,-,-,-,-,-,"-2,17,468"
"Oct 11, 2019","4,232","34,578","5,000","2,13,569","6,825",-,-135,-,-,-,-,-,-,-,-,-,"-2,32,225"
"Oct 10, 2019","4,391","31,185",-,"2,02,346","5,335",-,-27,-,-,20,-,-,-,-,-,-,"-2,23,812"
"Oct 09, 2019","4,617","14,930",-,"2,10,221","4,645",-,-157,-,-,-,-,-,-,-,-,-,"-2,16,046"
"Oct 07, 2019","3,932","14,887","12,350","2,53,533","5,890",-,0,-,-,-,-,-,-,-,-,-,"-2,46,248"
"Oct 05, 2019",103,"12,937",-,-,"3,275",-,0,-,-,-,-,-,-,-,-,-,"-9,559"
"Oct 04, 2019","3,832","19,120",-,"2,58,487","1,825",-,-191,-,-,20,-,-,-,-,-,-,"-2,72,121"
"Oct 03, 2019","3,833","40,548",-,"2,70,009",619,-,0,-,-,-,-,-,-,-,-,-,"-3,06,105"
"Oct 01, 2019","3,907","43,169","2,050","2,17,302",895,-,82,-,-,-,-,-,-,-,-,-,"-2,53,537"
"Sep 30, 2019","7,978","59,442",-,"1,19,990","3,290",-,-128,-,-,-,-,-,-,-,-,-,"-1,68,292"
"Sep 27, 2019","4,767","55,727","4,950","1,56,674",48,-,395,-,-,20,-,-,-,-,-,-,"-2,02,221"
"Sep 26, 2019","3,832","34,040",-,"1,63,281",560,-,-272,-,-,-,-,-,-,-,-,-,"-1,93,201"
"Sep 25, 2019","3,612","29,968",-,"1,29,646","1,805",-,0,-,-,-,-,-,-,-,-,-,"-1,54,197"
"Sep 24, 2019","4,232","45,521","16,500","84,028","3,460",-,396,-,-,-,-,-,-,-,-,-,"-1,04,961"
"Sep 23, 2019","4,312","26,407",-,"65,212","2,533",-,-396,-,-,-,-,-,-,-,-,-,"-85,170"
"Sep 21, 2019",-,"14,611",-,-,-,-,0,-,-,-,-,-,-,-,-,-,"-14,611"
"Sep 20, 2019","4,358","11,027","15,530","72,083","1,925",-,135,-,-,-,-,-,-,-,-,-,"-61,162"
"Sep 19, 2019","6,997","10,410",-,"80,014",950,-,0,-,-,-,-,-,-,-,-,-,"-82,477"
"Sep 18, 2019","3,946","12,017",-,"81,823",500,-,245,-,-,565,-,-,-,-,-,-,"-88,584"
"Sep 17, 2019","4,636","11,291","9,450","75,745",1,-,-110,-,-,170,-,-,-,-,-,-,"-72,889"
"Sep 16, 2019","8,944","11,667",-,"77,918","1,411",-,0,-,-,-,-,-,-,-,-,-,"-79,230"
"Sep 13, 2019","4,620","36,916","7,200","1,47,612",561,-,0,-,-,-,-,-,-,-,-,-,"-1,72,147"
"Sep 12, 2019","3,994","16,417",-,"1,76,730",751,-,0,-,-,-,-,-,-,-,-,-,"-1,88,402"
"Sep 11, 2019","3,764","15,375",-,"1,77,317",477,-,0,-,-,-,-,-,-,-,-,-,"-1,88,451"
"Sep 10, 2019",-,"6,145",-,-,53,-,0,-,-,-,-,-,-,-,-,-,"-6,092"
"Sep 09, 2019","4,072","12,858","10,025","1,65,122","1,651",-,0,-,-,-,-,-,-,-,-,-,"-1,62,232"
"Sep 07, 2019","2,478","13,138",-,-,75,-,0,-,-,-,-,-,-,-,-,-,"-10,585"
"Sep 06, 2019","3,843","8,558","9,955","1,94,671","1,230",-,664,-,-,-,-,-,-,-,-,-,"-1,87,537"
"Sep 05, 2019","3,824","31,710",-,"1,73,858",-,-,-408,-,-,-,-,-,-,-,-,-,"-2,02,152"
"Sep 04, 2019","3,754","31,881",-,"1,84,153",963,-,-156,-,-,-,-,-,-,-,-,-,"-2,11,473"
"Sep 03, 2019","3,754","20,127","5,000","1,90,808",9,-,0,-,-,-,-,-,-,-,-,-,"-2,02,172"
"Sep 02, 2019",-,"38,926",-,-,"6,750",-,0,-,-,-,-,-,-,-,-,-,"-32,176"
"Aug 31, 2019","2,815","11,329",-,-,445,-,0,-,-,-,-,-,-,-,-,-,"-8,069"
"Aug 30, 2019","3,834","41,664","7,900","1,18,834",55,-,0,-,-,-,-,-,-,-,-,-,"-1,48,709"
"Aug 29, 2019","3,849","19,336",-,"1,35,069",67,-,0,-,-,-,-,-,-,-,-,-,"-1,50,489"
"Aug 28, 2019","5,132","17,108",-,"1,30,158",8,-,0,-,-,-,-,-,-,-,-,-,"-1,42,126"
"Aug 27, 2019","3,854","14,067","10,375","1,29,325",2,-,81,-,-,-,-,-,-,-,-,-,"-1,29,080"
"Aug 26, 2019","4,354","20,296",-,"1,12,122",55,-,-339,-,-,-,-,-,-,-,-,-,"-1,28,348"
"Aug 23, 2019","3,769","11,368","9,730","1,28,775","2,250",-,0,-,-,-,-,-,-,-,-,-,"-1,24,394"
"Aug 22, 2019","5,154","13,364",-,"1,16,034",1,-,190,-,-,-,-,-,-,-,-,-,"-1,24,053"
"Aug 21, 2019","3,815","10,389",-,"1,04,552",601,-,-190,-,-,-,-,-,-,-,-,-,"-1,10,715"
"Aug 20, 2019","3,754","13,757","3,000","1,24,110",475,-,-200,-,-,-,-,-,-,-,-,-,"-1,30,838"
"Aug 19, 2019","3,819","23,937",-,"1,16,237",-,-,0,-,-,-,-,-,-,-,-,-,"-1,36,355"
"Aug 17, 2019",-,"7,609",-,-,304,-,0,-,-,-,-,-,-,-,-,-,"-7,305"
"Aug 16, 2019","4,080","26,924","7,550","1,39,289","3,611",-,0,-,-,-,-,-,-,-,-,-,"-1,50,972"
"Aug 14, 2019","3,507","16,885",-,"1,31,769","2,325",-,135,-,-,-,-,-,-,-,-,-,"-1,42,687"
"Aug 13, 2019","4,054","16,432","8,650","1,28,874",-,-,-135,-,-,-,-,-,-,-,-,-,"-1,32,737"
"Aug 09, 2019","3,779","12,908","8,855","1,71,524","1,500",-,-,-,-,-,-,-,-,-,-,-,"-1,70,298"
"Aug 08, 2019","5,444","10,101",-,"1,40,022","1,900",-,-,-,-,-,-,-,-,-,-,-,"-1,42,779"
"Aug 07, 2019","3,504","8,863",-,"1,38,003",50,-,-,-,-,-,-,-,-,-,-,-,"-1,43,312"
"Aug 06, 2019","6,430","19,750","2,510","1,51,611","1,350",-,-,-,-,-,-,-,-,-,-,-,"-1,61,071"
"Aug 05, 2019","3,539","21,272",-,"1,65,491",375,-,-,-,-,-,-,-,-,-,-,-,"-1,82,849"
"Aug 03, 2019","3,800","5,950",-,-,500,-,-,-,-,-,-,-,-,-,-,-,"-1,650"
"Aug 02, 2019","3,508","31,601","2,550","1,60,775","2,505",-,-,-,-,-,-,-,-,-,-,-,"-1,83,813"
"Aug 01, 2019","3,508","19,673",-,"1,41,067",250,-,-,-,-,-,-,-,-,-,-,-,"-1,56,982"
"Jul 31, 2019","4,645","18,528",-,"1,01,093",920,-,-,-,-,-,-,-,-,-,-,-,"-1,14,056"
"Jul 30, 2019","4,033","20,552","3,370","1,01,467",-,-,-,-,-,-,-,-,-,-,-,-,"-1,14,616"
"Jul 29, 2019","3,709","15,710",-,"1,02,571",119,-,-,-,-,-,-,-,-,-,-,-,"-1,14,453"
"Jul 26, 2019","3,529","35,136","8,695","75,404",300,-,56,-,-,-,-,-,-,-,-,-,"-97,960"
"Jul 25, 2019","8,289","21,155",-,"87,682",-,-,-75,-,-,-,-,-,-,-,-,-,"-1,00,623"
"Jul 24, 2019","3,564","17,265",-,"65,185",1,-,0,-,-,-,-,-,-,-,-,-,"-78,885"
"Jul 23, 2019","3,604","22,977","14,185","66,853",50,-,0,-,-,-,-,-,-,-,-,-,"-71,991"
"Jul 22, 2019","3,632","15,261",-,"63,071","1,800",-,0,-,-,-,-,-,-,-,-,-,"-72,900"
"Jul 20, 2019","4,716","3,202",-,-,"2,060",-,-,-,-,-,-,-,-,-,-,-,"3,574"
"Jul 19, 2019","12,339","23,896","3,850","1,00,088","1,151",-,-99,-,-,-,-,-,-,-,-,-,"-1,06,743"
"Jul 18, 2019","3,593","17,898",-,"1,21,735",100,-,0,-,-,-,-,-,-,-,-,-,"-1,35,940"
"Jul 17, 2019","3,563","14,478",-,"1,08,816",125,-,0,-,-,-,-,-,-,-,-,-,"-1,19,606"
"Jul 16, 2019","3,632","16,794","2,520","1,21,685",315,-,0,-,-,-,-,-,-,-,-,-,"-1,32,012"
"Jul 15, 2019","3,629","21,002",-,"1,08,250","1,150",-,0,-,-,-,-,-,-,-,-,-,"-1,24,473"
"Jul 12, 2019","3,632","32,308","8,345","1,11,410","1,200",-,0,-,-,-,-,-,-,-,-,-,"-1,30,541"
"Jul 11, 2019","3,632","17,501",-,"80,652","1,100",-,0,-,-,-,-,-,-,-,-,-,"-93,421"
"Jul 10, 2019","4,132","5,990",-,"78,523",50,-,0,-,-,-,-,-,-,-,-,-,"-80,331"
"Jul 09, 2019","3,267","12,040","10,690","80,655","2,550",-,191,-,-,-,-,-,-,-,-,-,"-75,997"
"Jul 08, 2019","9,992","14,018",-,"84,534",526,-,0,-,-,-,-,-,-,-,-,-,"-88,034"
"Jul 06, 2019","13,196","3,578",-,-,"10,150",-,0,-,-,-,-,-,-,-,-,-,"19,768"
"Jul 05, 2019","5,417","28,746","5,840","1,04,965","1,150",-,-191,-,-,-,-,-,-,-,-,-,"-1,21,495"
"Jul 04, 2019","3,497","26,287",-,"1,27,285","1,447",-,0,-,-,-,-,-,-,-,-,-,"-1,48,628"
"Jul 03, 2019","3,467","18,053",-,"1,33,809",340,-,396,-,-,-,-,-,-,-,-,-,"-1,47,659"
"Jul 02, 2019","3,814","25,942","3,290","1,41,490",-,-,-394,-,-,-,-,-,-,-,-,-,"-1,60,722"
"Jul 01, 2019","4,857","28,449",-,"1,33,076",100,-,0,-,-,-,-,-,-,-,-,-,"-1,56,568"
