,adj_close,return,india_vix,1Y,3Y,5Y,10Y,net_laf,net_laf_ma30,net_laf_sd30,liquidity_z_30d,rv_30d,rv_30d_ann,vix_30d,vix_pct,vix_ann_est,rv_30d_ann_filled,vix_minus_rv,yield_slope_10y_1y,yield_curvature,yield_5y_3y,vol_liq_interaction,high_vol_flag,liquidity_stress_flag,rv_90d,rv_90d_ann,vol_cluster_ratio,pred_2,pred_3,pred_4,regime_ensemble,regime_hmm_2,regime_hmm_3,regime_hmm_4
2018-03-15,10360.150391,-0.004875,14.330000,,,,,-48030.000000,-18470.900000,24442.262800,-1.209300,0.009027,0.143307,15.844643,14.330000,0.143300,0.143307,-0.000007,,,,-0.173301,0,1,0.007075,0.112306,1.276045,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-03-16,10195.150391,-0.015926,15.220000,,,,,441.000000,-16487.966700,23428.969200,0.722600,0.008482,0.134647,15.843571,15.220000,0.152200,0.134647,0.017553,,,,0.097296,0,0,0.007283,0.115616,1.164607,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-03-19,10094.250000,-0.009897,15.820000,,,,,-20240.000000,-16063.333300,23234.409300,-0.179800,0.008519,0.135240,15.835357,15.820000,0.158200,0.135240,0.022960,,,,-0.024316,0,0,0.007291,0.115744,1.168439,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-03-20,10124.349609,0.002982,15.610000,,,,,-10032.000000,-16182.700000,23192.484000,0.265200,0.008118,0.128874,15.677857,15.610000,0.156100,0.128874,0.027226,,,,0.034177,0,0,0.007288,0.115692,1.113948,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-03-21,10155.250000,0.003052,15.110000,,,,,-56237.000000,-17943.200000,24174.208800,-1.584100,0.008157,0.129491,15.522143,15.110000,0.151100,0.129491,0.021609,,,,-0.205126,0,1,0.007258,0.115221,1.123844,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-03-22,10114.750000,-0.003988,15.250000,,,,,-46059.000000,-18937.800000,24708.810500,-1.097600,0.007900,0.125416,15.432143,15.250000,0.152500,0.125416,0.027084,,,,-0.137656,0,1,0.007196,0.114231,1.097908,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-03-23,9998.049805,-0.011538,15.550000,,,,,-24213.000000,-19487.900000,24633.814800,-0.191800,0.007901,0.125425,15.300714,15.550000,0.155500,0.125425,0.030075,,,,-0.024056,0,0,0.007262,0.115283,1.087973,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-03-26,10130.650391,0.013263,15.200000,,,,,-39897.000000,-21039.666700,24395.243000,-0.773000,0.008189,0.130003,15.205000,15.200000,0.152000,0.130003,0.021997,,,,-0.100492,0,0,0.007408,0.117593,1.105533,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-03-27,10184.150391,0.005281,15.550000,,,,,-43772.000000,-22285.633300,24575.267700,-0.874300,0.008136,0.129162,15.216896,15.550000,0.155500,0.129162,0.026338,,,,-0.112926,0,0,0.007425,0.117863,1.095865,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-03-28,10113.700195,-0.006918,15.760000,,,,,-37112.000000,-24313.600000,23114.146300,-0.553700,0.008194,0.130080,15.167931,15.760000,0.157600,0.130080,0.027520,,,,-0.072026,0,0,0.007459,0.118402,1.098630,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-04-02,10211.799805,0.009700,15.350000,,,,,-69558.000000,-29915.900000,25843.450800,-1.533900,0.008471,0.134471,15.031481,15.350000,0.153500,0.134471,0.019029,,,,-0.206265,0,1,0.007612,0.120844,1.112765,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-04-03,10245.000000,0.003251,15.190000,,,,,-221880.000000,-37871.200000,42401.948800,-4.339600,0.008499,0.134913,14.969259,15.190000,0.151900,0.134913,0.016987,,,,-0.585467,0,1,0.007616,0.120901,1.115890,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2018-04-04,10128.400391,-0.011381,16.340000,,,,,-126515.000000,-42742.533300,43935.629300,-1.906700,0.008716,0.138356,14.984815,16.340000,0.163400,0.138356,0.025044,,,,-0.263804,0,1,0.007715,0.122479,1.129627,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2018-04-05,10325.150391,0.019426,14.800000,,,,,-87311.000000,-45803.733300,43727.544500,-0.949200,0.009554,0.151663,14.983704,14.800000,0.148000,0.151663,-0.003663,,,,-0.143959,0,0,0.007881,0.125104,1.212303,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2018-04-06,10331.599609,0.000625,14.750000,,,,,-60477.000000,-46722.300000,43737.007000,-0.314500,0.009319,0.147935,15.004074,14.750000,0.147500,0.147935,-0.000435,,,,-0.046525,0,0,0.007796,0.123756,1.195375,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-04-09,10379.349609,0.004622,14.870000,,,,,-22544.000000,-46826.933300,43673.109600,0.556000,0.009195,0.145965,15.047407,14.870000,0.148700,0.145965,0.002735,,,,0.081157,0,0,0.007810,0.123986,1.177266,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-04-10,10402.250000,0.002206,14.500000,,,,,-23471.000000,-47810.700000,42764.074500,0.569200,0.009202,0.146079,15.068889,14.500000,0.145000,0.146079,-0.001079,,,,0.083148,0,0,0.007812,0.124009,1.177975,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-04-11,10417.150391,0.001432,14.720000,,,,,-62411.000000,-48363.366700,42844.668300,-0.327900,0.009146,0.145195,15.102593,14.720000,0.147200,0.145195,0.002005,,,,-0.047609,0,0,0.007766,0.123276,1.177798,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-04-12,10458.650391,0.003984,14.560000,,,,,-80930.000000,-50371.400000,42914.530700,-0.712100,0.009160,0.145409,15.120741,14.560000,0.145600,0.145409,0.000191,,,,-0.103545,0,0,0.007666,0.121693,1.194882,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-04-13,10480.599609,0.002099,14.140000,,,,,-40221.000000,-51331.233300,42331.491300,0.262500,0.008997,0.142824,15.085714,14.140000,0.141400,0.142824,-0.001424,,,,0.037491,0,0,0.007598,0.120610,1.184178,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-04-16,10528.349609,0.004556,14.260000,,,,,-4687.000000,-49998.666700,43169.537500,1.049600,0.008831,0.140184,15.045000,14.260000,0.142600,0.140184,0.002416,,,,0.147137,0,1,0.007590,0.120494,1.163408,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-04-17,10548.700195,0.001933,14.040000,,,,,-16079.000000,-50755.566700,42333.421000,0.819100,0.008555,0.135813,14.966071,14.040000,0.140400,0.135813,0.004587,,,,0.111244,0,0,0.007537,0.119650,1.135088,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-04-18,10526.200195,-0.002133,14.110000,,,,,-39928.000000,-50713.100000,42343.972800,0.254700,0.008340,0.132386,14.909286,14.110000,0.141100,0.132386,0.008714,,,,0.033719,0,0,0.007522,0.119409,1.108672,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-04-19,10565.299805,0.003715,13.750000,,,,,-7780.000000,-50302.333300,42709.346400,0.995600,0.008228,0.130619,14.879286,13.750000,0.137500,0.130619,0.006881,,,,0.130044,0,0,0.007507,0.119175,1.096026,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-04-20,10564.049805,-0.000118,12.940000,,,,,18885.000000,-48988.300000,44235.892700,1.534300,0.008215,0.130416,14.822500,12.940000,0.129400,0.130416,-0.001016,,,,0.200097,0,1,0.007461,0.118436,1.101149,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-04-23,10584.700195,0.001955,13.150000,,,,,22570.000000,-46697.366700,46126.789400,1.501700,0.007440,0.118105,14.774643,13.150000,0.131500,0.118105,0.013395,,,,0.177358,0,1,0.007442,0.118135,0.999745,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-04-24,10614.349609,0.002801,11.900000,,,,,37891.000000,-43711.266700,48624.345400,1.678200,0.007452,0.118292,14.683214,11.900000,0.119000,0.118292,0.000708,,,,0.198518,0,1,0.007408,0.117594,1.005939,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2018-04-25,10570.549805,-0.004126,12.400000,,,,,-7755.000000,-41882.266700,48919.444200,0.697600,0.007496,0.118996,14.613214,12.400000,0.124000,0.118996,0.005004,,,,0.083011,0,0,0.007420,0.117784,1.010287,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
2018-04-26,10617.799805,0.004470,12.040000,,,,,-42680.000000,-41703.933300,48906.009900,-0.020000,0.007453,0.118305,14.531429,12.040000,0.120400,0.118305,0.002095,,,,-0.002366,0,0,0.007434,0.118017,1.002437,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
2018-04-27,10692.299805,0.007017,12.020000,,,,,-1619.000000,-41772.600000,48846.205200,0.822000,0.006763,0.107356,14.417143,12.020000,0.120200,0.107356,0.012844,,,,0.088247,0,0,0.007453,0.118314,0.907384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-04-30,10739.349609,0.004400,12.360000,,,,,-3463.000000,-41213.366700,49196.016000,0.767300,0.006382,0.101310,14.293571,12.360000,0.123600,0.101310,0.022290,,,,0.077735,0,0,0.007422,0.117818,0.859883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-02,10718.049805,-0.001983,12.840000,,,,,-28107.000000,-40387.100000,49100.716400,0.250100,0.006549,0.103956,14.160741,12.840000,0.128400,0.103956,0.024444,,,,0.025999,0,0,0.007448,0.118229,0.879282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-03,10679.650391,-0.003583,12.990000,,,,,-36346.000000,-40063.333300,49094.049600,0.075700,0.006535,0.103736,14.077037,12.990000,0.129900,0.103736,0.026164,,,,0.007853,0,0,0.007458,0.118392,0.876207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-04,10618.250000,-0.005749,13.250000,,,,,-12588.000000,-39675.833300,49269.036800,0.549800,0.006156,0.097729,13.991852,13.250000,0.132500,0.097729,0.034771,,,,0.053731,0,0,0.007468,0.118546,0.824401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-07,10715.500000,0.009159,13.760000,,,,,18338.000000,-37734.666700,50394.380400,1.112700,0.005920,0.093979,13.938519,13.760000,0.137600,0.093979,0.043621,,,,0.104571,0,1,0.007488,0.118863,0.790650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-08,10717.799805,0.000215,14.060000,,,,,43786.000000,-34816.066700,52523.176000,1.496500,0.005896,0.093590,13.883333,14.060000,0.140600,0.093590,0.047010,,,,0.140057,0,1,0.007427,0.117895,0.793840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-09,10741.700195,0.002230,14.270000,,,,,5980.000000,-33379.666700,53044.869400,0.742000,0.005625,0.089301,13.828148,14.270000,0.142700,0.089301,0.053399,,,,0.066261,0,0,0.007429,0.117939,0.757176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-10,10716.549805,-0.002341,14.430000,,,,,-27031.000000,-31962.100000,52611.174900,0.093700,0.005588,0.088707,13.849643,14.430000,0.144300,0.088707,0.055593,,,,0.008312,0,0,0.007410,0.117628,0.754130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-11,10806.500000,0.008394,13.980000,,,,,-35984.000000,-30842.966700,52138.835200,-0.098600,0.005611,0.089072,13.854138,13.980000,0.139800,0.089072,0.050728,,,,-0.008782,0,0,0.007444,0.118171,0.753753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-14,10806.599609,0.000009,14.250000,,,,,-8269.000000,-28800.000000,51768.984500,0.396600,0.005441,0.086368,13.816207,14.250000,0.142500,0.086368,0.056132,,,,0.034254,0,0,0.007416,0.117729,0.733619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-15,10801.849609,-0.000440,13.170000,,,,,8343.000000,-21125.900000,37164.019800,0.792900,0.005453,0.086560,13.746552,13.170000,0.131700,0.086560,0.045140,,,,0.068633,0,0,0.007416,0.117721,0.735299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-16,10741.099609,-0.005624,13.440000,,,,,-10378.000000,-17254.666700,31410.973300,0.218900,0.005044,0.080065,13.646552,13.440000,0.134400,0.080065,0.054335,,,,0.017526,0,0,0.007443,0.118149,0.677663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-17,10682.700195,-0.005437,13.410000,,,,,-14563.000000,-14829.733300,28488.215500,0.009400,0.003985,0.063255,13.598621,13.410000,0.134100,0.063255,0.070845,,,,0.000595,0,0,0.007465,0.118507,0.533769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-18,10596.400391,-0.008078,14.150000,,,,,16491.000000,-12264.133300,27690.170400,1.038500,0.004340,0.068897,13.577931,14.150000,0.141500,0.068897,0.072603,,,,0.071549,0,1,0.007511,0.119238,0.577809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-21,10516.700195,-0.007521,14.410000,,,,,6435.000000,-11298.166700,27824.331800,0.637300,0.004547,0.072185,13.562069,14.410000,0.144100,0.072185,0.071915,,,,0.046004,0,0,0.007528,0.119503,0.604044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-22,10536.700195,0.001902,13.600000,,,,,28624.000000,-9561.666700,28651.742600,1.332800,0.004543,0.072125,13.531034,13.600000,0.136000,0.072125,0.063875,,,,0.096128,0,1,0.007521,0.119391,0.604105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-23,10430.349609,-0.010093,14.160000,,,,,2892.000000,-7384.900000,26926.874600,0.381700,0.004941,0.078442,13.511724,14.160000,0.141600,0.078442,0.063158,,,,0.029941,0,0,0.007540,0.119701,0.655317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-24,10513.849609,0.008005,13.150000,,,,,-31594.000000,-5740.366700,23578.705200,-1.096500,0.005109,0.081105,13.463103,13.150000,0.131500,0.081105,0.050395,,,,-0.088932,0,1,0.007589,0.120469,0.673243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-25,10605.150391,0.008684,12.650000,,,,,-36688.000000,-5622.600000,23408.759500,-1.327100,0.005338,0.084739,13.411724,12.650000,0.126500,0.084739,0.041761,,,,-0.112457,0,1,0.007608,0.120780,0.701592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-28,10688.650391,0.007874,13.060000,,,,,-23759.000000,-6258.333300,23640.307200,-0.740300,0.005464,0.086736,13.370345,13.060000,0.130600,0.086736,0.043864,,,,-0.064211,0,0,0.007624,0.121027,0.716666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-29,10633.299805,-0.005178,13.070000,,,,,-25488.000000,-6571.966700,23836.688100,-0.793600,0.005558,0.088226,13.336896,13.070000,0.130700,0.088226,0.042474,,,,-0.070016,0,0,0.007545,0.119769,0.736630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-30,10614.349609,-0.001782,13.410000,,,,,-23260.000000,-6016.366700,23218.637000,-0.742700,0.005553,0.088145,13.312759,13.410000,0.134100,0.088145,0.045955,,,,-0.065465,0,0,0.007546,0.119785,0.735860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-05-31,10736.150391,0.011475,13.220000,,,,,-12006.000000,-6157.233300,23242.513100,-0.251600,0.005899,0.093646,13.294483,13.220000,0.132200,0.093646,0.038554,,,,-0.023561,0,0,0.007657,0.121548,0.770439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-06-01,10696.200195,-0.003721,13.570000,,,,,-15100.000000,-7290.066700,22803.945700,-0.342500,0.005952,0.094482,13.316207,13.570000,0.135700,0.094482,0.041218,,,,-0.032360,0,0,0.007620,0.120963,0.781084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-06-04,10628.500000,-0.006329,13.880000,,,,,-83664.000000,-10831.200000,26027.666700,-2.798300,0.006074,0.096428,13.341379,13.880000,0.138800,0.096428,0.042372,,,,-0.269833,0,1,0.007620,0.120956,0.797210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-06-05,10593.150391,-0.003326,13.320000,,,,,-63221.000000,-14201.600000,26047.565300,-1.881900,0.006086,0.096609,13.390345,13.320000,0.133200,0.096609,0.036591,,,,-0.181808,0,1,0.007590,0.120488,0.801813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-06-06,10684.650391,0.008638,12.550000,,,,,-105267.000000,-17452.000000,30855.720700,-2.846000,0.006240,0.099059,13.395517,12.550000,0.125500,0.099059,0.026441,,,,-0.281921,0,1,0.007652,0.121471,0.815496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-06-07,10768.349609,0.007834,12.780000,,,,,-96257.000000,-19237.900000,33778.325200,-2.280100,0.006349,0.100787,13.421034,12.780000,0.127800,0.100787,0.027013,,,,-0.229805,0,1,0.007703,0.122277,0.824251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-06-08,10767.650391,-0.000065,12.700000,,,,,-32196.000000,-20257.133300,33689.558400,-0.354400,0.006225,0.098812,13.444483,12.700000,0.127000,0.098812,0.028188,,,,-0.035019,0,0,0.007276,0.115509,0.855448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-06-11,10786.950195,0.001792,13.180000,,,,,-16128.000000,-20679.300000,33550.920700,0.135700,0.006181,0.098125,13.472759,13.180000,0.131800,0.098125,0.033675,,,,0.013316,0,0,0.007215,0.114528,0.856778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-06-12,10842.849609,0.005182,12.730000,,,,,1384.000000,-20187.366700,33769.209600,0.638800,0.006142,0.097506,13.448000,12.730000,0.127300,0.097506,0.029794,,,,0.062287,0,0,0.007019,0.111423,0.875101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-06-13,10856.700195,0.001277,12.640000,,,,,-4937.000000,-19415.033300,33846.705200,0.427800,0.006129,0.097290,13.441333,12.640000,0.126400,0.097290,0.029110,,,,0.041621,0,0,0.007014,0.111350,0.873726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-06-14,10808.049805,-0.004481,12.100000,,,,,-49286.000000,-19846.366700,34150.993100,-0.862000,0.006151,0.097647,13.411667,12.100000,0.121000,0.097647,0.023353,,,,-0.084172,0,0,0.006962,0.110523,0.883499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-06-15,10817.700195,0.000893,12.070000,,,,,-4680.000000,-19582.766700,34239.355200,0.435300,0.006040,0.095884,13.372333,12.070000,0.120700,0.095884,0.024816,,,,0.041738,0,0,0.006841,0.108596,0.882944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-06-18,10799.849609,-0.001650,12.380000,,,,,-7899.000000,-20457.333300,33565.812700,0.374100,0.005833,0.092599,13.326333,12.380000,0.123800,0.092599,0.031201,,,,0.034641,0,0,0.006792,0.107821,0.858819,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-06-19,10710.450195,-0.008278,12.920000,,,,,26881.000000,-21020.833300,32577.459800,1.470400,0.006039,0.095863,13.288333,12.920000,0.129200,0.095863,0.033337,,,,0.140957,0,1,0.006815,0.108188,0.886075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-06-20,10772.049805,0.005751,12.170000,,,,,15354.000000,-20708.366700,32888.835800,1.096500,0.006117,0.097112,13.218333,12.170000,0.121700,0.097112,0.024588,,,,0.106483,0,1,0.006828,0.108387,0.895972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-06-21,10741.099609,-0.002873,12.450000,,,,,36476.000000,-18591.466700,34473.492200,1.597400,0.006126,0.097241,13.152333,12.450000,0.124500,0.097241,0.027259,,,,0.155332,0,1,0.006823,0.108307,0.897822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-06-22,10821.849609,0.007518,12.020000,,,,,45556.000000,-15873.466700,36224.872300,1.695800,0.006087,0.096622,13.087000,12.020000,0.120200,0.096622,0.023578,,,,0.163852,0,1,0.006795,0.107862,0.895793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-06-25,10762.450195,-0.005489,12.580000,,,,,-2987.000000,-15697.400000,36275.907700,0.350400,0.006171,0.097955,13.031333,12.580000,0.125800,0.097955,0.027845,,,,0.034323,0,0,0.006776,0.107570,0.910614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-06-26,10769.150391,0.000623,12.800000,,,,,-20533.000000,-16659.933300,35998.060800,-0.107600,0.006172,0.097973,13.019000,12.800000,0.128000,0.097973,0.030027,,,,-0.010542,0,0,0.006772,0.107504,0.911341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-06-27,10671.400391,-0.009077,13.510000,,,,,-41944.000000,-17712.133300,36268.423900,-0.668100,0.006309,0.100157,13.021333,13.510000,0.135100,0.100157,0.034943,,,,-0.066915,0,0,0.006841,0.108597,0.922274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-06-28,10589.099609,-0.007712,13.950000,,,,,-40667.000000,-18582.266700,36502.646800,-0.605000,0.006388,0.101400,13.039333,13.950000,0.139500,0.101400,0.038100,,,,-0.061347,0,0,0.006893,0.109428,0.926636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-06-29,10714.299805,0.011823,12.940000,,,,,-2037.000000,-19199.866700,36042.610100,0.476200,0.006580,0.104449,12.999000,12.940000,0.129400,0.104449,0.024951,,,,0.049739,0,0,0.006919,0.109836,0.950951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-07-02,10657.299805,-0.005320,13.370000,,,,,-57591.000000,-21334.066700,36366.482700,-0.997000,0.006500,0.103187,12.964333,13.370000,0.133700,0.103187,0.030513,,,,-0.102878,0,0,0.006883,0.109260,0.944421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-07-03,10699.900391,0.003997,13.000000,,,,,-57565.000000,-24207.033300,35681.717900,-0.934900,0.006527,0.103619,12.944333,13.000000,0.130000,0.103619,0.026381,,,,-0.096873,0,0,0.006889,0.109353,0.947560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2018-07-04,10769.900391,0.006542,12.660000,,,,,-67640.000000,-26558.100000,36155.127700,-1.136300,0.006296,0.099946,12.894333,12.660000,0.126600,0.099946,0.026654,,,,-0.113569,0,1,0.006891,0.109389,0.913680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
